0.94285715,0,100,60,60
0.9206349,-0.2222222089767456,60,100,60
0.9174603,-0.20952379703521706,30,60,100
0.9142857,-0.19936506748199467,144,30,100
0.9238095,-0.06425396442413356,100,144,144
0.9238095,-0.05140317153930596,100,144,30
0.9206349,-0.07286856708526468,60,30,100
0.9206349,-0.05829485366821152,100,144,30
0.9111111,-0.14187397249603162,100,144,144
0.92698413,0.04523097127227871,30,60,30
0.9174603,-0.05905331254363988,144,60,144
0.9174603,-0.047242650034912126,30,100,30
0.9174603,-0.0377941200279297,60,60,60
0.9111111,-0.09372735572998558,30,100,30
0.9238095,0.05200223483129429,144,60,60
0.8666667,-0.529826749503739,100,100,60
0.8952381,-0.1381471309186033,30,60,60
0.9047619,-0.015279615173420247,144,30,30
0.92698413,0.20999851683800919,144,60,30
0.9079365,-0.0224773656525179,60,60,100
0.93650794,0.2677323761623729,144,144,144
0.9206349,0.05545575166079453,144,144,144
0.9015873,-0.14611157779428896,30,100,144
0.93015873,0.16882500644895604,30,100,100
0.9238095,0.0715679454515239,144,144,100
0.8730159,-0.4506821212999146,30,100,100
0.9238095,0.1473907806212016,144,144,30
0.9047619,-0.07256355462596398,144,144,30
0.9142857,0,100,144,100
0.9206349,0.0634920597076416,144,100,100
0.93333334,0,60,60,100
0.95555556,0.2222222089767445,100,144,30
0.93015873,-0.07619047164917125,100,144,60
0.92698413,-0.09269840717315736,100,144,30
0.93015873,-0.042412695884704865,60,144,60
0.93015873,-0.033930156707763226,30,144,100
0.95238096,0.1950780836105348,100,144,100
0.93015873,-0.06615974208831754,60,144,100
0.93650794,0.010564266036987568,100,144,100
0.92698413,-0.08678667673187257,144,30,144
0.93015873,-0.0376833115316777,60,100,30
0.93968254,0.06509144033612024,100,144,100
0.93968254,0.05207315226889664,100,144,100
0.93650794,0.009912491961296954,100,144,100
0.94285715,0.07142205327667961,100,100,144
0.93015873,-0.06984647679393996,144,60,60
0.93333334,-0.02413115158133139,100,144,100
0.94285715,0.07593316829639707,100,144,100
0.94603175,0.09249256449093801,100,144,100
0.93968254,0.01050199188510903,144,30,60
0.93015873,-0.08683649605337518,100,144,100
0.92698413,-0.1012152266965205,144,60,60
0.94920635,0.14125002761952943,144,144,144
0.93333334,-0.04573012717348002,100,100,30
0.9142857,-0.22706028086170948,100,144,100
0.9238095,-0.08641013512790452,100,100,60
0.93333334,0.02610998145913923,100,30,100
0.94603175,0.1478721045825937,30,144,60
0.95238096,0.181789743373717,30,144,144
0.9206349,-0.1720285038392344,30,60,144
0.93968254,0.05285337605153706,30,144,144
0.93333334,-0.021209358866411954,30,144,144
0.95555556,0.20525472188361538,100,144,100
0.93333334,-0.05801843146985286,144,144,30
0.93650794,-0.014668715322061487,60,60,30
0.9238095,-0.13871909167293195,30,144,100
0.93650794,0.016008846076938088,60,60,60
0.93968254,0.04455310671537149,100,144,144
0.94285715,0.06738851522611888,100,144,144
0.95238096,0.1491489017423575,144,144,30
0.93968254,-0.007664998021397196,30,144,100
0.93015873,-0.1013700879785806,60,30,30
0.93333334,-0.04935004052904368,60,100,30
0.9238095,-0.13471812198469824,144,60,30
0.93333334,-0.012536408026295742,60,30,30
0.9015873,-0.32748942495924527,100,144,144
0.94285715,0.15070684813227375,100,144,60
0.9079365,-0.22864084988621025,100,144,60
0.93968254,0.13454761862923936,60,100,30
0.9111111,-0.1780761737809966,60,30,144
0.9079365,-0.17420696887861853,100,30,100
0.9142857,-0.07587351539525278,30,100,60
0.94285715,0.22501545636818499,144,144,30
0.94603175,0.21175839494836812,144,144,30
0.9174603,-0.11630755272569293,60,100,30
0.93968254,0.12917616679619104,100,60,144
0.8984127,-0.3093574546627176,144,100,100
0.9206349,-0.025263754753428458,60,60,30
0.92698413,0.04328105590489906,144,144,30
0.93968254,0.16160896413920267,144,144,30
0.9238095,-0.02944297795774098,30,144,30
0.93015873,0.039937677341448374,30,144,30
0.93333334,0.06369617172698017,144,144,30
0.93015873,0.019210907527762444,144,100,144
0.9142857,-0.14336142324689383,30,100,144
0.94603175,0.2027711599406934,100,144,100
0.9174603,-0.12349734073183183,144,60,60
0.93650794,0.09167830653745934,30,144,30
0.93968254,0.10508867508378872,30,30,60
0.9206349,-0.10640523905589339,60,100,60
0.93015873,0.010113898316748138,144,144,30
0.93333334,0.03983714850721909,30,30,100
0.95238096,0.22234589792869963,144,144,30
0.92698413,-0.0760915204876067,144,144,30
0.93650794,0.034364873171376376,100,144,60
0.93650794,0.02749189853710088,100,30,30
